,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
17929,26260,Idaho,US,2020-03-06,0.0,0.0
17930,26261,Idaho,US,2020-03-07,0.0,0.0
17931,26262,Idaho,US,2020-03-08,0.0,0.0
17932,26263,Idaho,US,2020-03-09,0.0,0.0
17933,26264,Idaho,US,2020-03-10,0.0,0.0
17934,26265,Idaho,US,2020-03-11,0.0,0.0
17935,26266,Idaho,US,2020-03-12,0.0,0.0
17936,26267,Idaho,US,2020-03-13,1.0,0.0
17937,26268,Idaho,US,2020-03-14,2.0,0.0
17938,26269,Idaho,US,2020-03-15,5.0,0.0
17939,26270,Idaho,US,2020-03-16,5.0,0.0
17940,26271,Idaho,US,2020-03-17,8.0,0.0
17941,26272,Idaho,US,2020-03-18,9.0,0.0
17942,26273,Idaho,US,2020-03-19,11.0,0.0
17943,26274,Idaho,US,2020-03-20,23.0,0.0
17944,26275,Idaho,US,2020-03-21,36.0,0.0
17945,26276,Idaho,US,2020-03-22,42.0,0.0
17946,26277,Idaho,US,2020-03-23,68.0,0.0
17947,26278,Idaho,US,2020-03-24,81.0,0.0
17948,26279,Idaho,US,2020-03-25,91.0,0.0
17949,26280,Idaho,US,2020-03-26,146.0,3.0
17950,26281,Idaho,US,2020-03-27,205.0,3.0
17951,26282,Idaho,US,2020-03-28,234.0,4.0
17952,26283,Idaho,US,2020-03-29,281.0,5.0
17953,26284,Idaho,US,2020-03-30,340.0,6.0
17954,26285,Idaho,US,2020-03-31,515.0,8.0
17955,26286,Idaho,US,2020-04-01,566.0,9.0
17956,26287,Idaho,US,2020-04-02,776.0,9.0
17957,26288,Idaho,US,2020-04-03,891.0,9.0
17958,26323,Illinois,US,2020-01-22,0.0,0.0
17959,26324,Illinois,US,2020-01-23,0.0,0.0
17960,26325,Illinois,US,2020-01-24,0.0,0.0
17961,26326,Illinois,US,2020-01-25,0.0,0.0
17962,26327,Illinois,US,2020-01-26,0.0,0.0
17963,26328,Illinois,US,2020-01-27,0.0,0.0
17964,26329,Illinois,US,2020-01-28,0.0,0.0
17965,26330,Illinois,US,2020-01-29,0.0,0.0
17966,26331,Illinois,US,2020-01-30,0.0,0.0
17967,26332,Illinois,US,2020-01-31,0.0,0.0
17968,26333,Illinois,US,2020-02-01,0.0,0.0
17969,26334,Illinois,US,2020-02-02,0.0,0.0
17970,26335,Illinois,US,2020-02-03,0.0,0.0
17971,26336,Illinois,US,2020-02-04,0.0,0.0
17972,26337,Illinois,US,2020-02-05,0.0,0.0
17973,26338,Illinois,US,2020-02-06,0.0,0.0
17974,26339,Illinois,US,2020-02-07,0.0,0.0
17975,26340,Illinois,US,2020-02-08,0.0,0.0
17976,26341,Illinois,US,2020-02-09,0.0,0.0
17977,26342,Illinois,US,2020-02-10,0.0,0.0
17978,26343,Illinois,US,2020-02-11,0.0,0.0
17979,26344,Illinois,US,2020-02-12,0.0,0.0
17980,26345,Illinois,US,2020-02-13,0.0,0.0
17981,26346,Illinois,US,2020-02-14,0.0,0.0
17982,26347,Illinois,US,2020-02-15,0.0,0.0
17983,26348,Illinois,US,2020-02-16,0.0,0.0
17984,26349,Illinois,US,2020-02-17,0.0,0.0
17985,26350,Illinois,US,2020-02-18,0.0,0.0
17986,26351,Illinois,US,2020-02-19,0.0,0.0
17987,26352,Illinois,US,2020-02-20,0.0,0.0
17988,26353,Illinois,US,2020-02-21,0.0,0.0
17989,26354,Illinois,US,2020-02-22,0.0,0.0
17990,26355,Illinois,US,2020-02-23,0.0,0.0
17991,26356,Illinois,US,2020-02-24,0.0,0.0
17992,26357,Illinois,US,2020-02-25,0.0,0.0
17993,26358,Illinois,US,2020-02-26,0.0,0.0
17994,26359,Illinois,US,2020-02-27,0.0,0.0
17995,26360,Illinois,US,2020-02-28,0.0,0.0
17996,26361,Illinois,US,2020-02-29,0.0,0.0
17997,26362,Illinois,US,2020-03-01,0.0,0.0
17998,26363,Illinois,US,2020-03-02,0.0,0.0
17999,26364,Illinois,US,2020-03-03,0.0,0.0
18000,26365,Illinois,US,2020-03-04,0.0,0.0
18001,26366,Illinois,US,2020-03-05,0.0,0.0
18002,26367,Illinois,US,2020-03-06,0.0,0.0
18003,26368,Illinois,US,2020-03-07,0.0,0.0
18004,26369,Illinois,US,2020-03-08,0.0,0.0
18005,26370,Illinois,US,2020-03-09,0.0,0.0
18006,26371,Illinois,US,2020-03-10,12.0,0.0
18007,26372,Illinois,US,2020-03-11,25.0,0.0
18008,26373,Illinois,US,2020-03-12,32.0,0.0
18009,26374,Illinois,US,2020-03-13,46.0,0.0
18010,26375,Illinois,US,2020-03-14,64.0,0.0
18011,26376,Illinois,US,2020-03-15,93.0,0.0
18012,26377,Illinois,US,2020-03-16,105.0,0.0
18013,26378,Illinois,US,2020-03-17,161.0,1.0
18014,26379,Illinois,US,2020-03-18,162.0,1.0
18015,26380,Illinois,US,2020-03-19,422.0,4.0
18016,26381,Illinois,US,2020-03-20,585.0,5.0
18017,26382,Illinois,US,2020-03-21,753.0,6.0
18018,26383,Illinois,US,2020-03-22,1049.0,9.0
18019,26384,Illinois,US,2020-03-23,1285.0,12.0
18020,26385,Illinois,US,2020-03-24,1537.0,16.0
18021,26386,Illinois,US,2020-03-25,1865.0,19.0
18022,26387,Illinois,US,2020-03-26,2538.0,26.0
18023,26388,Illinois,US,2020-03-27,3024.0,34.0
18024,26389,Illinois,US,2020-03-28,3491.0,47.0
18025,26390,Illinois,US,2020-03-29,4596.0,66.0
18026,26391,Illinois,US,2020-03-30,5056.0,73.0
18027,26392,Illinois,US,2020-03-31,5994.0,99.0
18028,26393,Illinois,US,2020-04-01,6980.0,141.0
18029,26394,Illinois,US,2020-04-02,7695.0,163.0
18030,26395,Illinois,US,2020-04-03,8904.0,210.0
18031,26430,Indiana,US,2020-01-22,0.0,0.0
18032,26431,Indiana,US,2020-01-23,0.0,0.0
18033,26432,Indiana,US,2020-01-24,0.0,0.0
18034,26433,Indiana,US,2020-01-25,0.0,0.0
18035,26434,Indiana,US,2020-01-26,0.0,0.0
18036,26435,Indiana,US,2020-01-27,0.0,0.0
18037,26436,Indiana,US,2020-01-28,0.0,0.0
18038,26437,Indiana,US,2020-01-29,0.0,0.0
18039,26438,Indiana,US,2020-01-30,0.0,0.0
18040,26439,Indiana,US,2020-01-31,0.0,0.0
18041,26440,Indiana,US,2020-02-01,0.0,0.0
18042,26441,Indiana,US,2020-02-02,0.0,0.0
18043,26442,Indiana,US,2020-02-03,0.0,0.0
18044,26443,Indiana,US,2020-02-04,0.0,0.0
18045,26444,Indiana,US,2020-02-05,0.0,0.0
18046,26445,Indiana,US,2020-02-06,0.0,0.0
18047,26446,Indiana,US,2020-02-07,0.0,0.0
18048,26447,Indiana,US,2020-02-08,0.0,0.0
18049,26448,Indiana,US,2020-02-09,0.0,0.0
18050,26449,Indiana,US,2020-02-10,0.0,0.0
18051,26450,Indiana,US,2020-02-11,0.0,0.0
18052,26451,Indiana,US,2020-02-12,0.0,0.0
18053,26452,Indiana,US,2020-02-13,0.0,0.0
18054,26453,Indiana,US,2020-02-14,0.0,0.0
18055,26454,Indiana,US,2020-02-15,0.0,0.0
18056,26455,Indiana,US,2020-02-16,0.0,0.0
18057,26456,Indiana,US,2020-02-17,0.0,0.0
18058,26457,Indiana,US,2020-02-18,0.0,0.0
18059,26458,Indiana,US,2020-02-19,0.0,0.0
18060,26459,Indiana,US,2020-02-20,0.0,0.0
18061,26460,Indiana,US,2020-02-21,0.0,0.0
18062,26461,Indiana,US,2020-02-22,0.0,0.0
18063,26462,Indiana,US,2020-02-23,0.0,0.0
18064,26463,Indiana,US,2020-02-24,0.0,0.0
18065,26464,Indiana,US,2020-02-25,0.0,0.0
18066,26465,Indiana,US,2020-02-26,0.0,0.0
18067,26466,Indiana,US,2020-02-27,0.0,0.0
18068,26467,Indiana,US,2020-02-28,0.0,0.0
18069,26468,Indiana,US,2020-02-29,0.0,0.0
18070,26469,Indiana,US,2020-03-01,0.0,0.0
18071,26470,Indiana,US,2020-03-02,0.0,0.0
18072,26471,Indiana,US,2020-03-03,0.0,0.0
18073,26472,Indiana,US,2020-03-04,0.0,0.0
18074,26473,Indiana,US,2020-03-05,0.0,0.0
18075,26474,Indiana,US,2020-03-06,0.0,0.0
18076,26475,Indiana,US,2020-03-07,0.0,0.0
18077,26476,Indiana,US,2020-03-08,0.0,0.0
18078,26477,Indiana,US,2020-03-09,0.0,0.0
18079,26478,Indiana,US,2020-03-10,6.0,0.0
18080,26479,Indiana,US,2020-03-11,11.0,0.0
18081,26480,Indiana,US,2020-03-12,13.0,0.0
18082,26481,Indiana,US,2020-03-13,13.0,0.0
18083,26482,Indiana,US,2020-03-14,16.0,0.0
18084,26483,Indiana,US,2020-03-15,20.0,0.0
18085,26484,Indiana,US,2020-03-16,25.0,1.0
18086,26485,Indiana,US,2020-03-17,30.0,2.0
18087,26486,Indiana,US,2020-03-18,39.0,2.0
18088,26487,Indiana,US,2020-03-19,60.0,2.0
18089,26488,Indiana,US,2020-03-20,86.0,2.0
18090,26489,Indiana,US,2020-03-21,128.0,4.0
18091,26490,Indiana,US,2020-03-22,204.0,6.0
18092,26491,Indiana,US,2020-03-23,270.0,7.0
18093,26492,Indiana,US,2020-03-24,368.0,12.0
18094,26493,Indiana,US,2020-03-25,477.0,14.0
18095,26494,Indiana,US,2020-03-26,645.0,17.0
18096,26495,Indiana,US,2020-03-27,979.0,25.0
18097,26496,Indiana,US,2020-03-28,1233.0,31.0
18098,26497,Indiana,US,2020-03-29,1513.0,32.0
18099,26498,Indiana,US,2020-03-30,1786.0,35.0
18100,26499,Indiana,US,2020-03-31,2158.0,49.0
18101,26500,Indiana,US,2020-04-01,2564.0,65.0
18102,26501,Indiana,US,2020-04-02,3038.0,78.0
18103,26502,Indiana,US,2020-04-03,3437.0,102.0
18104,26537,Iowa,US,2020-01-22,0.0,0.0
18105,26538,Iowa,US,2020-01-23,0.0,0.0
18106,26539,Iowa,US,2020-01-24,0.0,0.0
18107,26540,Iowa,US,2020-01-25,0.0,0.0
18108,26541,Iowa,US,2020-01-26,0.0,0.0
18109,26542,Iowa,US,2020-01-27,0.0,0.0
18110,26543,Iowa,US,2020-01-28,0.0,0.0
18111,26544,Iowa,US,2020-01-29,0.0,0.0
18112,26545,Iowa,US,2020-01-30,0.0,0.0
18113,26546,Iowa,US,2020-01-31,0.0,0.0
18114,26547,Iowa,US,2020-02-01,0.0,0.0
18115,26548,Iowa,US,2020-02-02,0.0,0.0
18116,26549,Iowa,US,2020-02-03,0.0,0.0
18117,26550,Iowa,US,2020-02-04,0.0,0.0
18118,26551,Iowa,US,2020-02-05,0.0,0.0
18119,26552,Iowa,US,2020-02-06,0.0,0.0
18120,26553,Iowa,US,2020-02-07,0.0,0.0
18121,26554,Iowa,US,2020-02-08,0.0,0.0
18122,26555,Iowa,US,2020-02-09,0.0,0.0
18123,26556,Iowa,US,2020-02-10,0.0,0.0
18124,26557,Iowa,US,2020-02-11,0.0,0.0
18125,26558,Iowa,US,2020-02-12,0.0,0.0
18126,26559,Iowa,US,2020-02-13,0.0,0.0
18127,26560,Iowa,US,2020-02-14,0.0,0.0
18128,26561,Iowa,US,2020-02-15,0.0,0.0
18129,26562,Iowa,US,2020-02-16,0.0,0.0
18130,26563,Iowa,US,2020-02-17,0.0,0.0
18131,26564,Iowa,US,2020-02-18,0.0,0.0
18132,26565,Iowa,US,2020-02-19,0.0,0.0
18133,26566,Iowa,US,2020-02-20,0.0,0.0
18134,26567,Iowa,US,2020-02-21,0.0,0.0
18135,26568,Iowa,US,2020-02-22,0.0,0.0
18136,26569,Iowa,US,2020-02-23,0.0,0.0
18137,26570,Iowa,US,2020-02-24,0.0,0.0
18138,26571,Iowa,US,2020-02-25,0.0,0.0
18139,26572,Iowa,US,2020-02-26,0.0,0.0
18140,26573,Iowa,US,2020-02-27,0.0,0.0
18141,26574,Iowa,US,2020-02-28,0.0,0.0
18142,26575,Iowa,US,2020-02-29,0.0,0.0
18143,26576,Iowa,US,2020-03-01,0.0,0.0
18144,26577,Iowa,US,2020-03-02,0.0,0.0
18145,26578,Iowa,US,2020-03-03,0.0,0.0
18146,26579,Iowa,US,2020-03-04,0.0,0.0
18147,26580,Iowa,US,2020-03-05,0.0,0.0
18148,26581,Iowa,US,2020-03-06,0.0,0.0
18149,26582,Iowa,US,2020-03-07,0.0,0.0
18150,26583,Iowa,US,2020-03-08,0.0,0.0
18151,26584,Iowa,US,2020-03-09,0.0,0.0
18152,26585,Iowa,US,2020-03-10,8.0,0.0
18153,26586,Iowa,US,2020-03-11,13.0,0.0
18154,26587,Iowa,US,2020-03-12,16.0,0.0
18155,26588,Iowa,US,2020-03-13,17.0,0.0
18156,26589,Iowa,US,2020-03-14,17.0,0.0
18157,26590,Iowa,US,2020-03-15,18.0,0.0
18158,26591,Iowa,US,2020-03-16,23.0,0.0
18159,26592,Iowa,US,2020-03-17,23.0,0.0
18160,26593,Iowa,US,2020-03-18,29.0,0.0
18161,26594,Iowa,US,2020-03-19,44.0,0.0
18162,26595,Iowa,US,2020-03-20,45.0,0.0
18163,26596,Iowa,US,2020-03-21,68.0,0.0
18164,26597,Iowa,US,2020-03-22,90.0,0.0
18165,26598,Iowa,US,2020-03-23,105.0,0.0
18166,26599,Iowa,US,2020-03-24,124.0,0.0
18167,26600,Iowa,US,2020-03-25,146.0,1.0
18168,26601,Iowa,US,2020-03-26,179.0,1.0
18169,26602,Iowa,US,2020-03-27,235.0,3.0
18170,26603,Iowa,US,2020-03-28,298.0,3.0
18171,26604,Iowa,US,2020-03-29,336.0,4.0
18172,26605,Iowa,US,2020-03-30,424.0,6.0
18173,26606,Iowa,US,2020-03-31,497.0,7.0
18174,26607,Iowa,US,2020-04-01,547.0,9.0
18175,26608,Iowa,US,2020-04-02,614.0,11.0
18176,26609,Iowa,US,2020-04-03,699.0,11.0
18177,26644,Kansas,US,2020-01-22,0.0,0.0
18178,26645,Kansas,US,2020-01-23,0.0,0.0
18179,26646,Kansas,US,2020-01-24,0.0,0.0
18180,26647,Kansas,US,2020-01-25,0.0,0.0
18181,26648,Kansas,US,2020-01-26,0.0,0.0
18182,26649,Kansas,US,2020-01-27,0.0,0.0
18183,26650,Kansas,US,2020-01-28,0.0,0.0
18184,26651,Kansas,US,2020-01-29,0.0,0.0
18185,26652,Kansas,US,2020-01-30,0.0,0.0
18186,26653,Kansas,US,2020-01-31,0.0,0.0
18187,26654,Kansas,US,2020-02-01,0.0,0.0
18188,26655,Kansas,US,2020-02-02,0.0,0.0
18189,26656,Kansas,US,2020-02-03,0.0,0.0
18190,26657,Kansas,US,2020-02-04,0.0,0.0
18191,26658,Kansas,US,2020-02-05,0.0,0.0
18192,26659,Kansas,US,2020-02-06,0.0,0.0
18193,26660,Kansas,US,2020-02-07,0.0,0.0
18194,26661,Kansas,US,2020-02-08,0.0,0.0
18195,26662,Kansas,US,2020-02-09,0.0,0.0
18196,26663,Kansas,US,2020-02-10,0.0,0.0
18197,26664,Kansas,US,2020-02-11,0.0,0.0
18198,26665,Kansas,US,2020-02-12,0.0,0.0
18199,26666,Kansas,US,2020-02-13,0.0,0.0
18200,26667,Kansas,US,2020-02-14,0.0,0.0
18201,26668,Kansas,US,2020-02-15,0.0,0.0
18202,26669,Kansas,US,2020-02-16,0.0,0.0
18203,26670,Kansas,US,2020-02-17,0.0,0.0
18204,26671,Kansas,US,2020-02-18,0.0,0.0
18205,26672,Kansas,US,2020-02-19,0.0,0.0
18206,26673,Kansas,US,2020-02-20,0.0,0.0
18207,26674,Kansas,US,2020-02-21,0.0,0.0
18208,26675,Kansas,US,2020-02-22,0.0,0.0
18209,26676,Kansas,US,2020-02-23,0.0,0.0
18210,26677,Kansas,US,2020-02-24,0.0,0.0
18211,26678,Kansas,US,2020-02-25,0.0,0.0
18212,26679,Kansas,US,2020-02-26,0.0,0.0
18213,26680,Kansas,US,2020-02-27,0.0,0.0
18214,26681,Kansas,US,2020-02-28,0.0,0.0
18215,26682,Kansas,US,2020-02-29,0.0,0.0
18216,26683,Kansas,US,2020-03-01,0.0,0.0
18217,26684,Kansas,US,2020-03-02,0.0,0.0
18218,26685,Kansas,US,2020-03-03,0.0,0.0
18219,26686,Kansas,US,2020-03-04,0.0,0.0
18220,26687,Kansas,US,2020-03-05,0.0,0.0
18221,26688,Kansas,US,2020-03-06,0.0,0.0
18222,26689,Kansas,US,2020-03-07,0.0,0.0
18223,26690,Kansas,US,2020-03-08,0.0,0.0
18224,26691,Kansas,US,2020-03-09,0.0,0.0
18225,26692,Kansas,US,2020-03-10,1.0,0.0
18226,26693,Kansas,US,2020-03-11,1.0,0.0
18227,26694,Kansas,US,2020-03-12,1.0,0.0
18228,26695,Kansas,US,2020-03-13,5.0,1.0
18229,26696,Kansas,US,2020-03-14,8.0,1.0
18230,26697,Kansas,US,2020-03-15,8.0,1.0
18231,26698,Kansas,US,2020-03-16,11.0,1.0
18232,26699,Kansas,US,2020-03-17,18.0,1.0
18233,26700,Kansas,US,2020-03-18,18.0,1.0
18234,26701,Kansas,US,2020-03-19,34.0,1.0
18235,26702,Kansas,US,2020-03-20,44.0,1.0
18236,26703,Kansas,US,2020-03-21,57.0,2.0
18237,26704,Kansas,US,2020-03-22,65.0,2.0
18238,26705,Kansas,US,2020-03-23,84.0,2.0
18239,26706,Kansas,US,2020-03-24,100.0,2.0
18240,26707,Kansas,US,2020-03-25,134.0,3.0
18241,26708,Kansas,US,2020-03-26,172.0,3.0
18242,26709,Kansas,US,2020-03-27,206.0,4.0
18243,26710,Kansas,US,2020-03-28,266.0,4.0
18244,26711,Kansas,US,2020-03-29,330.0,7.0
18245,26712,Kansas,US,2020-03-30,372.0,8.0
18246,26713,Kansas,US,2020-03-31,434.0,9.0
18247,26714,Kansas,US,2020-04-01,485.0,10.0
18248,26715,Kansas,US,2020-04-02,553.0,12.0
18249,26716,Kansas,US,2020-04-03,629.0,18.0
18250,26751,Kentucky,US,2020-01-22,0.0,0.0
18251,26752,Kentucky,US,2020-01-23,0.0,0.0
18252,26753,Kentucky,US,2020-01-24,0.0,0.0
18253,26754,Kentucky,US,2020-01-25,0.0,0.0
18254,26755,Kentucky,US,2020-01-26,0.0,0.0
18255,26756,Kentucky,US,2020-01-27,0.0,0.0
18256,26757,Kentucky,US,2020-01-28,0.0,0.0
18257,26758,Kentucky,US,2020-01-29,0.0,0.0
18258,26759,Kentucky,US,2020-01-30,0.0,0.0
18259,26760,Kentucky,US,2020-01-31,0.0,0.0
18260,26761,Kentucky,US,2020-02-01,0.0,0.0
18261,26762,Kentucky,US,2020-02-02,0.0,0.0
18262,26763,Kentucky,US,2020-02-03,0.0,0.0
18263,26764,Kentucky,US,2020-02-04,0.0,0.0
18264,26765,Kentucky,US,2020-02-05,0.0,0.0
18265,26766,Kentucky,US,2020-02-06,0.0,0.0
18266,26767,Kentucky,US,2020-02-07,0.0,0.0
18267,26768,Kentucky,US,2020-02-08,0.0,0.0
18268,26769,Kentucky,US,2020-02-09,0.0,0.0
18269,26770,Kentucky,US,2020-02-10,0.0,0.0
18270,26771,Kentucky,US,2020-02-11,0.0,0.0
18271,26772,Kentucky,US,2020-02-12,0.0,0.0
18272,26773,Kentucky,US,2020-02-13,0.0,0.0
18273,26774,Kentucky,US,2020-02-14,0.0,0.0
18274,26775,Kentucky,US,2020-02-15,0.0,0.0
18275,26776,Kentucky,US,2020-02-16,0.0,0.0
18276,26777,Kentucky,US,2020-02-17,0.0,0.0
18277,26778,Kentucky,US,2020-02-18,0.0,0.0
18278,26779,Kentucky,US,2020-02-19,0.0,0.0
18279,26780,Kentucky,US,2020-02-20,0.0,0.0
18280,26781,Kentucky,US,2020-02-21,0.0,0.0
18281,26782,Kentucky,US,2020-02-22,0.0,0.0
18282,26783,Kentucky,US,2020-02-23,0.0,0.0
18283,26784,Kentucky,US,2020-02-24,0.0,0.0
18284,26785,Kentucky,US,2020-02-25,0.0,0.0
18285,26786,Kentucky,US,2020-02-26,0.0,0.0
18286,26787,Kentucky,US,2020-02-27,0.0,0.0
18287,26788,Kentucky,US,2020-02-28,0.0,0.0
18288,26789,Kentucky,US,2020-02-29,0.0,0.0
18289,26790,Kentucky,US,2020-03-01,0.0,0.0
18290,26791,Kentucky,US,2020-03-02,0.0,0.0
18291,26792,Kentucky,US,2020-03-03,0.0,0.0
18292,26793,Kentucky,US,2020-03-04,0.0,0.0
18293,26794,Kentucky,US,2020-03-05,0.0,0.0
18294,26795,Kentucky,US,2020-03-06,0.0,0.0
18295,26796,Kentucky,US,2020-03-07,0.0,0.0
18296,26797,Kentucky,US,2020-03-08,0.0,0.0
18297,26798,Kentucky,US,2020-03-09,0.0,0.0
18298,26799,Kentucky,US,2020-03-10,6.0,0.0
18299,26800,Kentucky,US,2020-03-11,8.0,0.0
18300,26801,Kentucky,US,2020-03-12,10.0,0.0
18301,26802,Kentucky,US,2020-03-13,14.0,0.0
18302,26803,Kentucky,US,2020-03-14,14.0,0.0
18303,26804,Kentucky,US,2020-03-15,20.0,0.0
18304,26805,Kentucky,US,2020-03-16,21.0,1.0
18305,26806,Kentucky,US,2020-03-17,26.0,1.0
18306,26807,Kentucky,US,2020-03-18,27.0,1.0
18307,26808,Kentucky,US,2020-03-19,37.0,2.0
18308,26809,Kentucky,US,2020-03-20,47.0,2.0
18309,26810,Kentucky,US,2020-03-21,87.0,3.0
18310,26811,Kentucky,US,2020-03-22,103.0,3.0
18311,26812,Kentucky,US,2020-03-23,123.0,4.0
18312,26813,Kentucky,US,2020-03-24,162.0,4.0
18313,26814,Kentucky,US,2020-03-25,197.0,5.0
18314,26815,Kentucky,US,2020-03-26,247.0,5.0
18315,26816,Kentucky,US,2020-03-27,301.0,7.0
18316,26817,Kentucky,US,2020-03-28,393.0,9.0
18317,26818,Kentucky,US,2020-03-29,438.0,9.0
18318,26819,Kentucky,US,2020-03-30,479.0,11.0
18319,26820,Kentucky,US,2020-03-31,628.0,11.0
18320,26821,Kentucky,US,2020-04-01,632.0,18.0
18321,26822,Kentucky,US,2020-04-02,770.0,31.0
18322,26823,Kentucky,US,2020-04-03,770.0,34.0
18323,26858,Louisiana,US,2020-01-22,0.0,0.0
18324,26859,Louisiana,US,2020-01-23,0.0,0.0
18325,26860,Louisiana,US,2020-01-24,0.0,0.0
18326,26861,Louisiana,US,2020-01-25,0.0,0.0
18327,26862,Louisiana,US,2020-01-26,0.0,0.0
18328,26863,Louisiana,US,2020-01-27,0.0,0.0
18329,26864,Louisiana,US,2020-01-28,0.0,0.0
18330,26865,Louisiana,US,2020-01-29,0.0,0.0
18331,26866,Louisiana,US,2020-01-30,0.0,0.0
18332,26867,Louisiana,US,2020-01-31,0.0,0.0
18333,26868,Louisiana,US,2020-02-01,0.0,0.0
18334,26869,Louisiana,US,2020-02-02,0.0,0.0
18335,26870,Louisiana,US,2020-02-03,0.0,0.0
18336,26871,Louisiana,US,2020-02-04,0.0,0.0
18337,26872,Louisiana,US,2020-02-05,0.0,0.0
18338,26873,Louisiana,US,2020-02-06,0.0,0.0
18339,26874,Louisiana,US,2020-02-07,0.0,0.0
18340,26875,Louisiana,US,2020-02-08,0.0,0.0
18341,26876,Louisiana,US,2020-02-09,0.0,0.0
18342,26877,Louisiana,US,2020-02-10,0.0,0.0
18343,26878,Louisiana,US,2020-02-11,0.0,0.0
18344,26879,Louisiana,US,2020-02-12,0.0,0.0
18345,26880,Louisiana,US,2020-02-13,0.0,0.0
18346,26881,Louisiana,US,2020-02-14,0.0,0.0
18347,26882,Louisiana,US,2020-02-15,0.0,0.0
18348,26883,Louisiana,US,2020-02-16,0.0,0.0
18349,26884,Louisiana,US,2020-02-17,0.0,0.0
18350,26885,Louisiana,US,2020-02-18,0.0,0.0
18351,26886,Louisiana,US,2020-02-19,0.0,0.0
18352,26887,Louisiana,US,2020-02-20,0.0,0.0
18353,26888,Louisiana,US,2020-02-21,0.0,0.0
18354,26889,Louisiana,US,2020-02-22,0.0,0.0
18355,26890,Louisiana,US,2020-02-23,0.0,0.0
18356,26891,Louisiana,US,2020-02-24,0.0,0.0
18357,26892,Louisiana,US,2020-02-25,0.0,0.0
18358,26893,Louisiana,US,2020-02-26,0.0,0.0
18359,26894,Louisiana,US,2020-02-27,0.0,0.0
18360,26895,Louisiana,US,2020-02-28,0.0,0.0
18361,26896,Louisiana,US,2020-02-29,0.0,0.0
18362,26897,Louisiana,US,2020-03-01,0.0,0.0
18363,26898,Louisiana,US,2020-03-02,0.0,0.0
18364,26899,Louisiana,US,2020-03-03,0.0,0.0
18365,26900,Louisiana,US,2020-03-04,0.0,0.0
18366,26901,Louisiana,US,2020-03-05,0.0,0.0
18367,26902,Louisiana,US,2020-03-06,0.0,0.0
18368,26903,Louisiana,US,2020-03-07,0.0,0.0
18369,26904,Louisiana,US,2020-03-08,0.0,0.0
18370,26905,Louisiana,US,2020-03-09,0.0,0.0
18371,26906,Louisiana,US,2020-03-10,1.0,0.0
18372,26907,Louisiana,US,2020-03-11,6.0,0.0
18373,26908,Louisiana,US,2020-03-12,19.0,0.0
18374,26909,Louisiana,US,2020-03-13,36.0,0.0
18375,26910,Louisiana,US,2020-03-14,77.0,1.0
18376,26911,Louisiana,US,2020-03-15,91.0,2.0
18377,26912,Louisiana,US,2020-03-16,136.0,3.0
18378,26913,Louisiana,US,2020-03-17,196.0,4.0
18379,26914,Louisiana,US,2020-03-18,257.0,4.0
18380,26915,Louisiana,US,2020-03-19,392.0,10.0
18381,26916,Louisiana,US,2020-03-20,538.0,14.0
18382,26917,Louisiana,US,2020-03-21,585.0,16.0
18383,26918,Louisiana,US,2020-03-22,837.0,20.0
18384,26919,Louisiana,US,2020-03-23,1172.0,35.0
18385,26920,Louisiana,US,2020-03-24,1388.0,46.0
18386,26921,Louisiana,US,2020-03-25,1795.0,65.0
18387,26922,Louisiana,US,2020-03-26,2304.0,83.0
18388,26923,Louisiana,US,2020-03-27,2744.0,119.0
18389,26924,Louisiana,US,2020-03-28,3315.0,137.0
18390,26925,Louisiana,US,2020-03-29,3540.0,151.0
18391,26926,Louisiana,US,2020-03-30,4025.0,185.0
18392,26927,Louisiana,US,2020-03-31,5237.0,239.0
18393,26928,Louisiana,US,2020-04-01,6424.0,273.0
18394,26929,Louisiana,US,2020-04-02,9159.0,310.0
18395,26930,Louisiana,US,2020-04-03,10297.0,370.0
18396,26965,Maine,US,2020-01-22,0.0,0.0
18397,26966,Maine,US,2020-01-23,0.0,0.0
18398,26967,Maine,US,2020-01-24,0.0,0.0
18399,26968,Maine,US,2020-01-25,0.0,0.0
18400,26969,Maine,US,2020-01-26,0.0,0.0
18401,26970,Maine,US,2020-01-27,0.0,0.0
18402,26971,Maine,US,2020-01-28,0.0,0.0
18403,26972,Maine,US,2020-01-29,0.0,0.0
18404,26973,Maine,US,2020-01-30,0.0,0.0
18405,26974,Maine,US,2020-01-31,0.0,0.0
18406,26975,Maine,US,2020-02-01,0.0,0.0
18407,26976,Maine,US,2020-02-02,0.0,0.0
18408,26977,Maine,US,2020-02-03,0.0,0.0
18409,26978,Maine,US,2020-02-04,0.0,0.0
18410,26979,Maine,US,2020-02-05,0.0,0.0
18411,26980,Maine,US,2020-02-06,0.0,0.0
18412,26981,Maine,US,2020-02-07,0.0,0.0
18413,26982,Maine,US,2020-02-08,0.0,0.0
18414,26983,Maine,US,2020-02-09,0.0,0.0
18415,26984,Maine,US,2020-02-10,0.0,0.0
18416,26985,Maine,US,2020-02-11,0.0,0.0
18417,26986,Maine,US,2020-02-12,0.0,0.0
18418,26987,Maine,US,2020-02-13,0.0,0.0
18419,26988,Maine,US,2020-02-14,0.0,0.0
18420,26989,Maine,US,2020-02-15,0.0,0.0
18421,26990,Maine,US,2020-02-16,0.0,0.0
